"Data Source","World Development Indicators",

"Last Updated Date","2026-02-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Barbados","BRB","School enrollment, primary, male (% gross)","SE.PRM.ENRR.MA","","","","","","","","","","","","105.238403320312","102.013236999512","100.661178588867","103.575721740723","101.124732971191","95.2320327758789","101.045249938965","105.207817077637","108.095001220703","101.252967834473","103.327606201172","106.01936340332","109.91104888916","114.331840515137","117.812782287598","","","","117.716842651367","113.292266845703","","107.630966186523","","","","","","","104.145416259766","103.827003479004","105.377906799316","104.504272460938","106.096351623535","103.897636413574","102.188461303711","102.645637512207","100.183601379395","100.639358520508","99.7587890625","99.878640776699","101.850383293682","","","97.1108120233288","96.2457337883959","95.500542103361","95.5922365318338","95.546410608139","96.2731178778255","95.7327669434254","94.0185258178952","91.5952143569292","89.5663547640608","84.8046163190929","",
"Brunei Darussalam","BRN","School enrollment, primary, male (% gross)","SE.PRM.ENRR.MA","","","","","","","","","","","119.627616882324","128.390914916992","129.176040649414","125.692008972168","123.253677368164","119.719383239746","121.389808654785","124.938270568848","126.736549377441","112.05940246582","112.31266784668","113.317817687988","109.583221435547","111.540969848633","114.856918334961","","120.026290893555","120.25269317627","121.152908325195","124.658111572266","","116.133949279785","113.868217468262","114.342437744141","114.621597290039","112.783042907715","110.726577758789","109.41674041748","112.678497314453","113.515907287598","111.925270080566","109.916030883789","111.650207519531","115.876846313477","118.225372314453","118.757118225098","120.692939758301","121.471488952637","115.496070861816","110.925086975098","107.0826306914","102.791597567717","101.959153497828","102.398070192035","102.49769182176","102.933465248578","104.329783510824","103.399777395528","102.930719219829","101.713623305277","101.631434966426","100.508340736354","98.0659340659341","96.29057187017","","",
"Bhutan","BTN","School enrollment, primary, male (% gross)","SE.PRM.ENRR.MA","","","","","","","","","","","37.207389831543","31.4426708221436","34.3141593933105","","36.4684791564941","","42.0388298034668","45.1251487731934","45.1429786682129","49.2134094238281","","","70.064338684082","73.7748565673828","75.2713012695312","73.0533599853516","66.4059066772461","","66.8957901000977","","","57.5698013305664","51.4792098999023","61.497501373291","63.9889907836914","69.3320007324219","75.2100982666016","78.0153198242188","79.5874328613281","80.8151092529297","82.2351837158203","83.1318283081055","84.4655609130859","86.0800323486328","88.5581207275391","91.6259384155273","95.3501129150391","98.7228698730469","100.830039978027","104.614471435547","107.404312133789","109.827049255371","109.683906555176","104.232940673828","102.04517364502","100.54185410756","98.8222503662109","97.1873943582838","96.4662255667726","94.7347574317318","99.8926295733677","100.699984941603","100.34969748512","102.135094146984","110.817637030836","",
"Botswana","BWA","School enrollment, primary, male (% gross)","SE.PRM.ENRR.MA","","","","","","","","","","","64.8134613037109","60.127571105957","60.0263900756836","64.5310974121094","67.1705932617188","72.1190414428711","74.8758316040039","78.7848968505859","80.3100967407227","82.9880218505859","87.9879684448242","92.8159713745117","94.6956634521484","96.3416519165039","98.8379592895508","102.098121643066","104.104942321777","104.612869262695","105.052757263184","106.789009094238","105.860977172852","108.580062866211","106.918586730957","106.368667602539","106.285682678223","105.387870788574","106.40064239502","107.025367736816","106.803886413574","106.718803405762","107.264358520508","108.87712097168","109.89217376709","110.488151550293","111.218643188477","111.971099853516","113.252738952637","112.716468811035","112.224159240723","112.886001586914","","","108.476905055877","106.719040347359","104.310577392578","102.991012573242","","","","","","105.990783691406","110.312057463616","","","",
"Central African Republic","CAF","School enrollment, primary, male (% gross)","SE.PRM.ENRR.MA","","","","","","","","","","","","71.8344497680664","70.2329711914062","73.971321105957","73.2454376220703","77.2247924804688","74.6447372436523","78.4775390625","79.1406707763672","78.5194473266602","77.2371520996094","78.6449508666992","83.6611709594727","89.6673126220703","94.3686294555664","99.1042404174805","93.9845123291016","82.4480819702148","83.8046264648438","83.8152465820312","86.3065414428711","77.8061218261719","66.5574722290039","","","","","","","","","80.3059005737305","71.578239440918","69.9882888793945","60.9875907897949","66.866340637207","66.4273071289062","76.3490982055664","87.9008331298828","89.5076904296875","93.7241668701172","92.9145278930664","92.5561828613281","","","","108.266952514648","","","","","","","","","",
"Canada","CAN","School enrollment, primary, male (% gross)","SE.PRM.ENRR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.352653503418","","","","99.8597869873047","98.9539566040039","100.051811218262","99.6580123901367","98.5234909057617","99.4126434326172","98.8789520263672","98.3310623168945","99.288948059082","99.3629608154297","99.5897827148438","100.154052734375","99.1673126220703","99.1384201049805","98.9250030517578","97.2525634765625","96.8616333007812","95.0966720581055","94.5908813476562","94.8614120483398","","",
"Central Europe and the Baltics","CEB","School enrollment, primary, male (% gross)","SE.PRM.ENRR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106.666366577148","102.667961120605","103.177978515625","103.335411071777","103.081001281738","103.093521118164","102.397422790527","101.740852355957","100.913093566895","100.050407409668","100.044219970703","99.9816284179688","99.7339324951172","99.7704772949219","98.6756362915039","97.8785629272461","96.9821701049805","96.2883834838867","96.128791809082","95.6685104370117","96.2755737304688","92.3451538085938","97.3538131713867","97.2602462768555","98.8263168334961","98.8263092041016","",
"Switzerland","CHE","School enrollment, primary, male (% gross)","SE.PRM.ENRR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.974617004395","103.367126464844","104.224838256836","104.351638793945","104.441673278809","104.159858703613","104.298629760742","104.12158203125","104.226547241211","103.71021270752","103.459289550781","102.980667114258","102.575202941895","102.694526672363","102.608818054199","102.364547729492","102.128936767578","102.013259887695","101.999839782715","101.671966552734","101.88639831543","101.583587646484","101.411529541016","102.29118347168","","",
"Channel Islands","CHI","School enrollment, primary, male (% gross)","SE.PRM.ENRR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","School enrollment, primary, male (% gross)","SE.PRM.ENRR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102.566566467285","","102.483551025391","102.314422607422","108.05248260498","107.698928833008","108.036178588867","109.148178100586","109.64820098877","108.33129119873","104.684692382812","104.790412902832","104.979446411133","103.651252746582","103.465606689453","103.227111816406","103.049842834473","102.811149597168","102.956657409668","102.557800292969","101.239013671875","100.938339233398","101.693046569824","102.008148193359","","",
