"Data Source","World Development Indicators",

"Last Updated Date","2026-02-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Armenia","ARM","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.0800018310547","","","","","","96.163239656222","","97.4931787273883","98.2492736901102","96.5999984741211","98.8103648622213","99.0524483997365","","","","96.5899963378906","99.4843340130205","99.6308463265973","96.4700012207031","99.1356564599215","98.7697525024414","99.1434326171875","","",
"American Samoa","ASM","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","68.3399963378906","","","","","","64.1999969482422","","","","","","","","","","81.3000030517578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.4832535737679","","","82.5654907226562","","85.0766931654659","","",
"Australia","AUS","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","69.8000030517578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","","89.7399978637695","90.8499984741211","91.1399993896484","91.7200012207031","92.3300018310547","92.2399978637695","93.1999969482422","93.6100006103516","94.4499969482422","91.0800018310547","91.8300018310547","92.6500015258789","92.7600021362305","93.0100021362305","93.4400024414062","93.9499969482422","94.5100021362305","94.5500030517578","95.0199966430664","92.8643691983533","93.1921740157615","",
"Austria","AUT","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5500030517578","98.9923808970287","98.9686390822096","99.0295070633791","98.931992061047","98.8267504410167","98.9565351673245","98.7793888963759","","","","",
"Azerbaijan","AZE","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.8399963378906","","","","","","","","95.3300018310547","95.4100036621094","95.4700012207031","95.5699996948242","95.5599975585938","95.5699996948242","95.5999984741211","95.6100006103516","95.6100006103516","95.6399993896484","95.5199966430664","95.4899978637695","95.5199966430664","","","","98.1900024414062","","",
"Burundi","BDI","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.11999988555908","","","","","","","","","","","","","","","","","","10.7299995422363","","","","","","5.92999982833862","","","9.27999973297119","","","","","","","","",
"Belgium","BEL","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","33.8699989318848","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.7900009155273","77.8273032372597","78.3199996948242","79.4300003051758","79.6399993896484","80.0999984741211","80.2900009155273","81.5899963378906","82.3399963378906","84.3600006103516","84.7900009155273","86.5","87.3258293777923","88.4300003051758","88.2376237341186","88.5607173632664","88.7167430084043","88.857280524325","","",
"Benin","BEN","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","2.5","","","","","","","","","","","","","9.5600004196167","","","","","","","","","","14.3199996948242","","","","","","","","","","","14.7561878843205","","","","10.3627195358276","","11.9383497238159","","13.4002103805542","12.2700700759888","","","",
"Burkina Faso","BFA","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.94000005722046","","","","","","","","8.48999977111816","","","","12.670000076294","14","","11.4534101486206","12.9085637124878","9.92470127033758","10.2167862201797","",
"Bangladesh","BGD","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","7.69999980926514","","","","","","","12.8599996566772","","","","","","","","","","","","","","","","","","","","26.7099990844727","","","","","","","","","","35.2999992370605","36.0499992370605","33.7099990844727","34.9199981689453","40.8400001525879","41.5","42.6199989318848","43.6399993896484","44.6800003051758","","48.6500015258789","","","","",
"Bulgaria","BGR","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.7599983215332","","","","","","","","","87.8600006103516","","","","","91.25","91.9700012207031","92.1600036621094","92.5800018310547","93.2200012207031","93.7399978637695","94.3000030517578","94.3300018310547","94.25","94.8199996948242","95.1399993896484","95.3899993896484","95.6816187377924","95.3755938978708","95.6699981689453","96.1504706853202","96.1197606413476","96.9637959598109","","",
"Bahrain","BHR","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","12.9799995422363","","","","","","","","","","","","","","","","","","","","35.4000015258789","","","","","","","","","","68.3399963378906","","","","","","","","","54.9000015258789","","","","","","69.2200012207031","72.3499984741211","79.9400024414062","","82.0500030517578","","83.0299987792969","82.8600006103516","82.6100006103516","",
"Bahamas, The","BHS","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.1999969482422","","","","","","","","","","90.1100006103516","","","","","","","","","","89.1399993896484","","","","","","","","","95.0012435913086","","","","","","",
"Bosnia and Herzegovina","BIH","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.1699981689453","","81.3600006103516","","88.1699981689453","","91.0299987792969","","","",
"Belarus","BLR","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.2099990844727","","","","","","","","","","","","","","","","","","","","91.9000015258789","","","","","","","","","","98.1699981689453","","","","","","",
"Belize","BLZ","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","9.26000022888184","","","","","","","","","","14","","","","","","","","","","","21.7900009155273","","","","","","","","","","","","","","","","","","","","","","","","40.9126396179199","","","51.3776488360554","","52.1599998474121","","","","","",
"Bermuda","BMU","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","54.2000007629395","","","","","","","","","","","","","","","","","","","","","81.3099975585938","","","","","","","","","91.5400009155273","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","22.8799991607666","","","","","","","","","","","","","","","","44.6800003051758","","","","","","","","43.2","45.1399993896484","40","","40","44.6","42.1300010681152","49.9","44.6199989318848","46.9300003051758","","54","51.9199981689453","58.6","54.7","56.4","57.4","57.6","59","62.5","64.6999969482422","63.7","61.2622950934578","65.5550308227539","","",
"Brazil","BRA","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","11.5200004577637","","","","","","10","","","","11.829999923706","","","","","","","","","","","","","","","","","","","","","37.8","39.2","40.8","42.4099998474121","43.1","45.4599990844727","47.6100006103516","49.5499992370605","50.0999984741211","50.6199989318848","53.5999984741211","54.6300010681152","55.8400001525879","56.3300018310547","57.5699996948242","58.2000007629395","59.1199989318848","60.0099983215332","63","65.2","66.2","66.5","67.2","","",
"Barbados","BRB","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","65.3000030517578","","","","","","","","","","66.8000030517578","","","","","","","","","","","","","","","","","","","","78.0999984741211","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","19.5","","","","","","","","","","39.5900001525879","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.8000030517578","","","89.5441649230347","89.8599472045898","","83.9570744625433","84.7602213252267","83.6585565556483","83.562722255236","85.8513643804569","87.5129233560196","88.6871234087317","","",
"Bhutan","BTN","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.60000038146973","","","","","28.2199993133545","","","","","27.7861995697021","","","",
"Botswana","BWA","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","3.08999991416931","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.6692504882812","","",
"Central African Republic","CAF","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.44999980926514","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.548749923706","","","","","","",
"Canada","CAN","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","60.2000007629395","","63.4599990844727","","","","67.4700012207031","","","","","74.2699966430664","","","","","78.870002746582","","","","83.0933393615988","83.620002746582","84.4722880769414","85.404834421909","85.1308029683013","85.6330539652649","86.108862409698","86.8316531054796","87.4687457855592","87.8934224004181","88.4019079410501","89.2443227092539","89.5692038125618","89.9677531849797","90.3515247875742","90.7728685597046","91.0965339473564","91.5776630052245","92.023279830819","92.4541446441522","92.8302517767348","93.1451322000663","93.5289552606516","93.7035878490266","93.9242689886314","94.2533636585737","94.4660903988934","94.802083598381","95.1618210740029","95.1133934199524","95.5116193657014","95.9441058810501","96.1069636629698","96.3000913076763","96.4270901250335","",
"Central Europe and the Baltics","CEB","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","19.4400005340576","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.9199981689453","95.9700012207031","96.0500030517578","96.2799987792969","","97.0199966430664","97.0899963378906","96.8899993896484","96.9631505375797","97.0899963378906","97.1900024414062","97.2358464399196","97.9603789765694","98.0615729035049","98.1784897668191","98.1873131956611","",
"Channel Islands","CHI","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","30.3999996185303","","","","","","","","","","","","34.0400009155273","","","","","","","","","","","","","","","","","","68.2","","","70.8","76","","71.7","75.8399963378906","74.4100036621094","75.4","75.0500030517578","72.8399963378906","79.4589690665465","76.1699981689453","81.3247304962656","78.5299987792969","82.6236976714804","79.5999984741211","84.9100880962037","85.7276597438932","84.5","86.4916308213455","84.6","87.1771456405583","87.7552219841106","",
"China","CHN","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","22.7999992370606","","","","","","","","36.4000015258789","","","","","","","","","","52.2599983215332","","","","","","","","","","65.3199996948242","","","","","","","","","","72.4000015258789","","","","","",
"Cote d'Ivoire","CIV","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.7399997711182","","17.6663367297614","","","","","26.6700000762939","","","","",
"Cameroon","CMR","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","4.71999979019165","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5429299044362","","23.8600006103516","","","24.25","","","","","","","","30.3271598815918","","","","","","","",
"Congo, Dem. Rep.","COD","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","16.1000003814697","","","","","","","","","","","","","","","","","","","","","17.2630114751283","","","","","","","45.9228574723857","42.4500007629395","","","50.6599998474121","","48.330020904541","","","","","","","",
"Congo, Rep.","COG","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","19.7199993133545","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.122859954834","","","","","","","","","","",
"Colombia","COL","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.2700004577637","","","","","","","","","37.7","38.4","36.3400001525879","40.9900016784668","37.8800010681152","41.9300003051758","43.2099990844727","42.7799987792969","44.1599998474121","45.3499984741211","46.4099998474121","48.1399993896484","49.4599990844727","50.3300018310547","52.0800018310547","52.3","54.439998626709","55.8199996948242","57.75","58","60.1","61","62.7351188659668","",
"Comoros","COM","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6907071399234","","","","","","","24.8766777508796","31.6201496124268","","","",
"Cabo Verde","CPV","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.3500003814697","","","","","","","","","","",
"Costa Rica","CRI","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","16.9099998474121","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.5434203348579","37.4","38.5","38.7","39.9","40.1","47.6800003051758","49.7700004577637","50.1100006103516","48.9900016784668","50.1300010681152","50.8199996948242","45","54.6699981689453","53.060001373291","53.1100006103516","45.7","54.560001373291","47.4","55.439998626709","49.2","50.1","51.2","","",
"Caribbean small states","CSS","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.7799987792969","","","","","","","","","","81.1500015258789","","","","","","","80.2341232299805","","","","","","",
"Curacao","CUW","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.379997253418","","","","","",
"Cayman Islands","CYM","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","18.1000003814697","","","","","","","","","","","","","","","","","","","54.689998626709","","","","","","","","","","","","","","","78.6600036621094","83.9400024414062","81.1100006103516","92","91.4100036621094","","","","","","94.7900009155273","95.25","","","","","","","","","","",
"Cyprus","CYP","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.25","","","","","","","","","","","","67.379997253418","69.1900024414062","71.6800003051758","73.370002746582","73.9899978637695","74.5100021362305","75.8399963378906","77.2200012207031","78.6999969482422","79.6999969482422","78.9599990844727","78.6399993896484","80.3099975585938","80.833053733304","81.7699966430664","81.8265369736052","82.9199981689453","84.6264286096398","85.8635113423505","85.9158256273032","","",
"Czechia","CZE","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.9100036621094","","","","","","","","","98.8814564516137","99.0855500000728","","","","","99.7799987792969","99.7900009155273","99.7900009155273","99.7900009155273","99.8199996948242","99.8199996948242","99.8199996948242","99.8000030517578","99.8199996948242","99.8099975585938","99.8000030517578","99.8300018310547","99.8092668379265","99.8099975585938","99.8262081767836","99.8459604415551","99.8366882546239","99.8571426477727","","",
"Germany","DEU","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.75","96.9000015258789","96.9300003051758","97.0899963378906","96.7399978637695","96.7099990844727","96.5199966430664","96.7099990844727","96.7300033569336","96.6699981689453","96.8000030517578","96.7200012207031","96.5100021362305","96.351735105875","96.3300018310547","96.3561625677397","95.6800003051758","","94.7800091310913","94.7810223403315","","",
"Djibouti","DJI","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.7844505310059","","","","","","","","",
"Dominica","DMA","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","6.30000019073486","","","","","","","","","","","12.8400001525879","","","","","","","","","","","","","","","","","","","","26.5799999237061","","","","","","","","","","","","","","","","","","","","61.4754791259766","","","","",
"Denmark","DNK","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.5699996948242","","","","","","","","","","","","99.7300033569336","","","97.334601746942","99.4000015258789","99.6246904953067","96.9100036621094","96.379997253418","96.879997253418","99.6399993896484","99.5800018310547","91.4899978637695","92.0699996948242","92.4499969482422","89.5185197329783","93.8099975585938","90.8996169127443","95.1500015258789","92.3302594838457","92.7293668451066","93.2553048480188","","",
"Dominican Republic","DOM","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43","44","46.2","48","49.8","49.2","50.8","42.5299987792969","52.1","53.4","52.6300010681152","53.8400001525879","54.3800010681152","55.2400016784668","56.3499984741211","56.6100006103516","67.1699981689453","61.4","62.7","53.2820014953613","64.8","66","66","66.4","","",
"Algeria","DZA","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","2.52999997138977","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.6100006103516","","","","","","","","45.0607986450195","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","14.420000076294","","","","","","","","23.5400009155273","","","","","","","","35.9099998474121","","","","","","","","","","","41.5","","41.4","","42.5","42.9","43.0800018310547","43.0499992370605","43.0400009155273","44.6800003051758","45.3400001525879","46.8300018310547","47.939998626709","48.7799987792969","52.1800003051758","51.8600006103516","52.8600006103516","51","51.8","52.5400009155273","55.3699989318848","61.0499992370605","54.5","","",
"Egypt, Arab Rep.","EGY","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4200000762939","","","","","","","","","","47.7099990844727","","","","","","","","","","44.4300003051758","","","","","","","","","","","","","","","59.4876403808594","54.3136582910509","55.6923702917355","","",
"Euro area","EMU","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","9.40999984741211","","","","","","","","","","","20.4200000762939","","","","","24.6000003814697","","","","","34.1599998474121","","","","","","","","","","","","","59.2599983215332","62.5200004577637","63.8499984741211","64.7399978637695","65.620002746582","66.4599990844727","67.3899993896484","68.8000030517578","69.870002746582","72.3803522238448","73.7099990844727","74.8099975585938","75.8000030517578","79.193787831246","77.7200012207031","81.0112166290588","80.7699966430664","83.3149933359569","83.932488771269","84.2945705682212","","",
"Estonia","EST","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.3600006103516","","","","","","","","","","","","","","","","","","","","97.8199996948242","98.9357811866929","98.7049872961791","98.6947861078892","","",
